MUS240F,Applied Music-Horn
MUS240G,Applied Music-Trumpet
MUS240H,Applied Music-Trombone
MUS240I,Applied Music-Euphonium
MUS240J,Applied Music-Tuba
MUS240K,Applied Music-Percussion
MUS240L,Applied Music-Violin
MUS240M,Applied Music-Viola
MUS240N,Applied Music-Cello
MUS240O,Applied Music-Double Bass
MUS240P,Applied Music-Voice
MUS240Q,Applied Music-Piano
MUS240R,Applied Music-Organ
MUS240S,Applied Music-Harpsichord
MUS240T,Applied Music-Guitar
MUS240U,Applied Music-Recorder
MUS240V,Applied Music-Coaching
MUS240X,Applied Music-Musical Theater Voice
MUS250A,History and Literature of the Guitar and Related Fretted Instruments
MUS250B,History and Literature of the Guitar and Related Fretted Instruments
MUS257,Intern-Work Experience
MUS280,Beginning Composition
MUS300,Evaluation of Teaching and Learning in Music
MUS303I,"Women, Blues and Literature"
MUS304,"General Music in the Schools, K-12"
MUS305,"Instrumental Music in the Schools, 4-12"
MUS306,"Vocal/Choral Music in the Schools, 6-12"
MUS307,Computers and Music
MUS308,Tonal Counterpoint
MUS310,Piano Technique Seminar
MUS311,Advanced Piano Literature Seminar
MUS316,Introduction to Conducting
MUS317,Choral Conducting and Methods
MUS318,Instrumental Conducting
MUS321,Form and Analysis
MUS322,Principles of 20th Century Music
MUS323,Instrumentation
MUS324,Instrumental and Choral Arranging
MUS326,Orchestration
MUS331A,Advanced Jazz Improvisation
MUS331B,Advanced Jazz Improvisation
MUS335,Jazz Styles and Analysis
MUS340A,Applied Music-Flute
MUS340B,Applied Music-Oboe
MUS340C,Applied Music-Clarinet
MUS340D,Applied Music-Bassoon
MUS340E,Applied Music-Saxophone
MUS340F,Applied Music-Horn
MUS340G,Applied Music-Trumpet
MUS340H,Applied Music-Trombone
MUS340I,Applied Music-Euphonium
MUS340J,Applied Music-Tuba
MUS340K,Applied Music-Percussion
MUS340L,Applied Music-Violin
MUS340M,Applied Music-Viola
MUS340N,Applied Music-Cello
MUS340O,Applied Music-Double Bass
MUS340P,Applied Music-Voice
MUS340Q,Applied Music-Piano
MUS340R,Applied Music-Organ
MUS340S,Applied Music-Harpsichord
MUS340T,Applied Music-Guitar
MUS340U,Applied Music-Recorder
MUS340V,Applied Music-Coaching
MUS340X,Applied Music-Musical Theater Voice
MUS341,Accompanying Laboratory
MUS357A,Music History I
MUS357B,Music History II
MUS363A,Pronunciation and Diction for Singers-English and Italian
MUS363B,Pronunciation and Diction for Singers-German and French
MUS365A,Chamber Music-Vocal
MUS365B,Chamber Music-String
MUS365C,Chamber Music-Woodwind
MUS365D,Chamber Music-Brass
MUS365E,Chamber Music-Percussion
MUS365F,Chamber Music-Keyboard
MUS365G,Chamber Music-Guitar
MUS365H,Chamber Music-20th Century
MUS365I,Jazz Combos
MUS366A,Symphonic Band
MUS366B,Concert Wind Ensemble
MUS366C,Symphony
MUS366D,Guitar Ensemble
MUS366E,Choral Union
MUS366F,Concert Choir
MUS366G,Jazz Ensemble
MUS366H,Civic Orchestra
MUS366I,Chamber Choir
MUS366J,Vocal Jazz Ensemble
MUS373,Music Business Overview
MUS374,Sight Reading for Guitar
MUS375,Introduction to Audio Engineering
MUS376,Advanced Audio Engineering
MUS377,The Entertainment Industry: Nashville
MUS380,Composition
MUS398,Partial Recital
MUS399A,Graduate Music Review-Music History pre-1750
MUS399B,Graduate Music Review-Music History post-1750
MUS399C,Graduate Music Review-French Diction
MUS399D,Graduate Music Review-Italian Diction
MUS399E,Graduate Music Review-German Diction
MUS399F,Graduate Music Review-IPA Diction
MUS399G,Graduate Music Review-Graduate Music Theory
MUS399H,Graduate Music Review-Analysis and Chromatic Harmony
MUS399I,Graduate Music Review-Graduate Ear Training
MUS399J,Graduate Music Review-Fundamental Theory
MUS399K,Graduate Music Review-Fundamental Ear Training
MUS400,Performance Techniques
MUS401,Opera Workshop
MUS402,Musical Theater Workshop
MUS403,Lyric Theater Ensemble
MUS405,Music Internship
MUS406,Electronic Composition and Sound Synthesis
MUS407,Modal Counterpoint
MUS410A,Piano Pedagogy Practicum
MUS410B,Piano Pedagogy Practicum
MUS420,Instrument Repair
MUS421,Advanced Analysis
MUS430A,Jazz Arranging I
MUS430B,Jazz Arranging II
MUS440A,Applied Music-Flute
MUS440B,Applied Music-Oboe
MUS440C,Applied Music-Clarinet
MUS440D,Applied Music-Bassoon
MUS440E,Applied Music-Saxophone
MUS440F,Applied Music-Horn
MUS440G,Applied Music-Trumpet
MUS440H,Applied Music-Trombone
MUS440I,Applied Music-Euphonium
MUS440J,Applied Music-Tuba
MUS440K,Applied Music-Percussion
MUS440L,Applied Music-Violin
MUS440M,Applied Music-Viola
MUS440N,Applied Music-Cello
MUS440O,Applied Music-Double Bass
MUS440P,Applied Music-Voice
MUS440Q,Applied Music-Piano
MUS440R,Applied Music-Organ
MUS440S,Applied Music-Harpsichord
MUS440T,Applied Music-Guitar
MUS440U,Applied Music-Recorder
MUS440V,Applied Music-Coaching
MUS440W,Applied Music-Conducting
MUS440X,Applied Music-Musical Theater Voice
MUS440Y,Applied Music-Collaborative Piano
MUS450,Topics in Ethnomusicology
MUS450A,Women in Music
MUS450B,Music and Social Change
MUS450C,Ethnomusicology: Sound Healing
MUS450D,Ethnomusicology: Healing and the Creative Process
MUS452A,Traditions of Uppity Women's Blues
MUS452B,Blues and Boogie Woogie Piano Styles
MUS453,Advanced Topics in Choral Music
MUS454,Advanced Topics in Instrumental Music
MUS455,Advanced Topics in Elementary School Music
MUS456A,Music for Exceptional Children
MUS456B,Music for Exceptional Children
MUS457,Conducting the Middle/High School Band
MUS458,Survey of Wind Literature
MUS461,Applied Music Pedagogy
MUS470,History of Opera
MUS471,History of Musical Theater
MUS472,Chamber Music Literature
MUS474,Survey of Jazz History
MUS475,Baroque Music
MUS476,Classical Music
MUS477,Romantic Music
MUS478A,Modern Music I
MUS478B,Modern Music II
MUS479A,Solo Performance Literature
MUS479B,Solo Performance Literature
MUS479C,Solo Performance Literature
MUS479D,Solo Performance Literature
MUS479E,Solo Performance Literature
MUS479F,Solo Performance Literature
MUS479G,Solo Performance Literature
MUS479I,Solo Performance Literature
MUS479J,Solo Performance Literature
MUS479K,Solo Performance Literature
MUS480,Advanced Composition
MUS481,Special Topics in Music Theory and Composition
MUS482,Readings in Music History and Literature
MUS483,Readings in Music Education
MUS484,Trends in Music Education
MUS487,Music Business Senior Project
MUS488,Liberal Arts-Music Senior Project
MUS489,Music Theater Senior Project
MUS498,Recital
MUS499,Independent Study
NUR200,Basic Principles of Nursing
NUR300,Fundamentals of Nursing
NUR300L,Fundamentals of Nursing Lab
NUR310,Clinical Theory in Nursing
NUR320,Health Assessment
NUR320L,Health Assessment Lab
NUR325,Pathophysiology
NUR330,Child-rearing Practices in Nursing
NUR330C,Child-rearing Practices in Nursing Clinical
NUR335,Maternal/Neonatal Nursing
NUR335C,Maternal/Neonatal Nursing Clinical
NUR345,Pharmacology/Pharmacotherapeuetics in Nursing
NUR400,Adult Nursing
NUR400C,Adult Nursing Clinical
NUR405,Geriatric Nursing
NUR405C,Geriatric Nursing Clinical
NUR410,Psychiatric/Mental Health Nursing
NUR410C,Psychiatric/Mental Health Nursing Clinical
NUR415,Nursing Immersion Internship
NUR415C,Nursing Immersion Internship Clinical
NUR425,Nursing Applications to the Fundamentals of Therapeutic Nutrition
NUR435,Nursing Leadership Internship
NUR435C,Nursing Leadership Internship Clinical
NUR440,Seminar Review of Nursing Concepts
NUR445,Practice of the Nurse Care Manager
NUR445C,Practice of the Nurse Care Manager Clinical
NUR450,Complex Care Internship
NUR450C,Complex Care Internship Clinical
NUR455,Integrated Seminar in Nursing
OLID258,Work Experience
OLID259,Occupational Training
OLID358,Work Experience
OLID359,Occupational Training
OLID381,Technical Communication
OLID382,Developing Your Career
OLID460,Occupational Analysis and Curriculum Development
OLID461,Workforce Education Needs Assessment
OLID462,Instructional Methods and Materials
OLID463,Assessment of Learner Performance
OLID465,The Human Resource Specialist
OLID466,Foundations of Workforce Education
OLID467,Theory and Practice of HRD
OLID468,Education/Labor Force Linkages
OLID469,Training Systems Management
OLID472,Organizing Cooperative Education
OLID473,Coordinating Cooperative Education
OLID486,Adult Learning
OLID498,Special Problems
PARL105,Introduction to Law
PARL295,Basic Paralegal Skills
PARL300A,"Legal Analysis, Research, and Writing I"
PARL300B,"Legal Analysis, Research, and Writing II"
PARL301,Readings in Paralegal Studies
PARL310,Civil Procedure
PARL315,Introduction to Criminal Law
PARL320,"Wills, Trusts, and Estates"
PARL325,Contracts
PARL330,Business Entities
PARL335,Property
PARL340,Internship in Paralegal Studies
PARL345,Labor and Employment Law
PARL350,Family Law
PARL355,Criminal Law and Procedure
PARL360,Torts
PARL370,Bankruptcy and Creditors' Rights
PARL375,International Law
PARL380,Technology in the Law Office
PARL395,Special Topics in Paralegal Studies
PARL405,Advanced Internship
PARL420,Cannabis Law
PH101,Foundations of Human Health
PH200,Human Ecology
PH300,"Health Education: Foundations, Theory, and Practice"
PH311,Human Growth and Development
PH312,Emotional Health
PH325,Planning and Implementing Public Health Programs
PH326,Evaluation in Public Health
PH330,Consumer Health
PH334,First Aid and CPR
PH335,Construction Safety and Health
PH345,Emergency Planning and Response
PH346,Motorcycle Rider Education Instructor Training
PH351,Health Education in Early Childhood
PH355,Introduction to Public Health
PH401,Epidemiology
PH402,Death Education
PH403,Health Advocate Training
PH407,Substance Use Prevention
PH410,Human Sexuality
PH411,Emergency Medical Technician in the Wilderness
PH412S,Driving Task Analysis: An Introduction
PH413S,Injury Prevention and Safety
PH414,Sexuality Education
PH415,Health Counseling
PH420,Special Topics/Independent Study
PH430,Health and Injury Control in a Work Setting
PH434,Advanced First Aid and Emergency Care
PH435,Work Site Safety and Health Evaluation
PH440,Health Issues in Aging
PH441,Women's Health
PH442S,Developing Vehicle Operational Skills: Driver Education Laboratory Experiences
PH443S,Developing Classroom Skills: Driver Education Classroom Experience
PH445,Advanced Driver Education Instructor Training
PH450,Health Programs in Elementary Schools
PH461,Health Education Workshop
PH470S,Highway Safety as Related to Alcohol and Other Drugs
PH471,Public Health Instructional Strategies
PH476,Stress Management
PH480S,Traffic and Driver Education Program Development
PH484,Preventing Violence in Educational Settings
PH485,Global Health
PH488,Environmental Health
PH490A,"Field Experiences in Schools, Community Health"
PH490B,"Advanced Field Experience in School, Community Health or Injury Prevention Education"
PH491,Health Teaching/Learning: School and Community
PH496,Industrial Hygiene
PH499,Rx: Education in Health Care Settings
PHIL102,Introduction to Philosophy
PHIL103A,World Humanities
PHIL103B,World Humanities
PHIL104,Ethics
PHIL105,Elementary Logic
PHIL106,Philosophy of Self-Cultivation
PHIL210,The American Mind
PHIL211,"Philosophy and Diversity: Gender, Race and Class"
PHIL300,Metaphysics
PHIL301,Philosophy of Religion
PHIL303I,Philosophy and the Arts
PHIL304A,Ancient Philosophy
PHIL304B,Ancient Technologies and the Greek Philosophers
PHIL305A,Modern Philosophy-Metaphysics and Epistemology
PHIL305B,Modern Philosophy-Moral and Political Philosophy
PHIL306,Nineteenth Century Philosophy
PHIL307I,"Philosophy of Science, Nature and Technology"
PHIL308I,Asian Religions: A Philosophical Approach
PHIL309I,"Philosophy of Peace, Law, and Justice"
PHIL310,Advanced Critical Thinking
PHIL314,"Love, Sex, Gender, and Philosophy"
PHIL320,Deductive Logic
PHIL334,"Ethics in Media, Culture and Society"
PHIL340,Ethical Theories
PHIL344,Biomedical Ethics
PHIL360,Latin American Philosophy
PHIL371,Introduction to Contemporary Phenomenology
PHIL385,Mystical Literature and Meditation
PHIL389,Existential Philosophy
PHIL390,Undergraduate Seminar
PHIL399,First Freedoms
PHIL402,Introduction to Formal Semantics
PHIL405,Democratic Theory
PHIL410,Philosophy of Language
PHIL415,Logic of Social Sciences
PHIL417,History and Philosophy of Science
PHIL433,Post-Colonialism Philosophy
PHIL434,Media Ethics
PHIL435,Environmental Philosophy
PHIL441,Philosophy of Politics
PHIL445,Philosophy of Law
PHIL446A,Feminist Philosophy
PHIL446B,Topics in Feminist Philosophy
PHIL446C,Women Philosophers
PHIL450,American Transcendentalism
PHIL451,History of African American Philosophy
PHIL455,Philosophy of Race
PHIL459,Topics in Africana Philosophy
PHIL460,Philosophy of Art
PHIL468A,Kant-Theoretical Philosophy
PHIL468B,Kant-Practical Philosophy
PHIL468C,"Kant-Aesthetics, Teleology and Religion"
PHIL469,Hellenistic and Roman Philosophy to Augustine
PHIL470A,Greek Philosophy-Plato
PHIL470B,Greek Philosophy-Aristotle
PHIL471A,History of Medieval Philosophy
PHIL471B,The Medieval Thinker
PHIL472,The Rationalists
PHIL473A,The Empiricists-Locke
PHIL473B,The Empiricists-Hume
PHIL474,Aristotle's Ethics
PHIL478,Buddhist Philosophy
PHIL482,Recent European Philosophy
PHIL485,The Presocratics
PHIL486,Early American Philosophy
PHIL487,Recent American Philosophy
PHIL490,Special Problems
PHIL491,Undergraduate Directed Readings
PHIL499,Senior Thesis
PHSL201,Human Physiology
PHSL208,Laboratory Experiences in Physiology
PHSL240A,Anatomy & Physiology for Nursing
PHSL240B,Anatomy & Physiology for Nursing
PHSL257,Concurrent Work Experience
PHSL258,Previous Work Experience
PHSL259,Occupational Education Credit
PHSL301,Basic Human Anatomy with Laboratory
PHSL310,Principles of Physiology
PHSL320,Reproduction and Sexuality
PHSL401A,Advanced Human Anatomy with Laboratory
PHSL401B,Advanced Human Anatomy with Laboratory
PHSL402,Functional Neuroanatomy with Lab
PHSL403,Human Embryology
PHSL409,Mammalian Histology
PHSL410A,Mammalian Physiology
PHSL410B,Mammalian Physiology
PHSL412,Teaching Methods and Strategies
PHSL420A,Principles of Pharmacology
PHSL420B,Principles of Pharmacology
PHSL426,Comparative Endocrinology
PHSL430,Cellular and Molecular Physiology
PHSL433,Comparative Animal Physiology
PHSL440A,Biophysics
PHSL440B,Biophysics
PHSL450,Advanced Human Sexuality
PHSL460,Electron Microscopy
PHSL462,Biomedical Instrumentation
PHSL470,Biological Clocks
PHSL480,Cancer Journal Club
PHSL490,Senior Seminar
PHSL491,Independent Research for Honors
PHSL492,Special Problems in Physiology
PHYS100,Undergraduate Seminar
PHYS101,Physics that Changed the World
PHYS103,Astronomy
PHYS176Q,Introduction to Classical and Quantum Logic
PHYS203A,College Physics
PHYS203B,College Physics
PHYS205A,University Physics
PHYS205B,University Physics
PHYS206A,Problem Solving for PHYS 205A
PHYS206B,Problem Solving for PHYS 205B
PHYS253A,College Physics Laboratory
PHYS253B,College Physics Laboratory
PHYS255A,University Physics Laboratory
PHYS255B,University Physics Laboratory
PHYS301,Theoretical Methods in Physics
PHYS302,Observational Astronomy
PHYS305,Modern Physics
PHYS310,Classical Mechanics
PHYS320,Electricity and Magnetism I
PHYS328,Light
PHYS355,Modern Physics Laboratory
PHYS390,Undergraduate Research
PHYS420,Electricity and Magnetism II
PHYS424,Electronics for Scientists
PHYS425,Solid State Physics I
PHYS428,Modern Optics and Lasers
PHYS430,Quantum Mechanics I
PHYS431,Atomic and Molecular Physics I
PHYS432,Nuclear Physics I
PHYS440,Applications of Quantum Mechanics
PHYS445,Thermodynamics and Statistical Mechanics
PHYS450,Advanced Laboratory Techniques
PHYS458,Laser and Optical Physics Laboratory
PHYS470,Special Projects
PHYS475,Special Topics in Physics
PHYS476A,Introduction to Astrophysics
PHYS476B,Introduction to Biological Physics
PHYS476C,Introduction to Computational Physics
PHYS476M,Introduction to Materials Science and NanoPhysics
PHYS476Q,Quantum Entanglement
PHYS490,Advanced Undergraduate Research
PLB115,General Biology
PLB117,Introduction to Ethnobotany and Economic Botany
PLB200,General Plant Biology
PLB217,"Cannabis Biology, Industry, and Medicine"
PLB300,"Diversity of Plants, Algae, and Fungi"
PLB301I,Environmental Issues
PLB303I,Evolution and Society
PLB317,Introduction to Medical Botany
PLB320,Elements of Plant Physiology
PLB330,Forensic Botany
PLB351,Ecological Methods
PLB360,Introductory Biostatistics
PLB380,Sophomore Seminar
PLB390,Readings in Plant Biology
PLB400,Plant Anatomy
PLB401,Curation of Collections
PLB402,Research Design Using Collections
PLB408,Elements of Plant Systematics
PLB415,Morphology of Vascular Plants
PLB416,Limnology
PLB419,Plant Molecular Biology
PLB425,Environmental Physiology of Plants
PLB427,Plant Biochemistry
PLB433,Introduction to Agricultural Biotechnology
PLB435,Pollination Ecology
PLB438,Plant and Animal Molecular Genetics Laboratory
PLB440,Grassland Ecology
PLB443,Restoration Ecology
PLB444,Ecological Analysis of Communities
PLB445,Wetland Ecology and Management
PLB451,Flora of Southern Illinois
PLB452,Plant Population Ecology
PLB471,Introduction to Systems Biology
PLB475,Advanced Cell Biology
PLB476,Advanced Cell Biology Laboratory
PLB480,Senior Seminar
PLB490,"Energetics, Food Webs, and Ecosystems"
PLB492,Honors in Plant Biology
PLB493A,Research Topics in Plant Biology-Ecology
PLB493B,Research Topics in Plant Biology-Systematics
PLB493C,Research Topics in Plant Biology-Physiology/Molecular Biology
POLS114,Introduction to American Politics
POLS215,Politics of Diversity in the United States
POLS230,Law in American Society
POLS250,Introduction to Comparative Politics
POLS270,Introduction to International Relations
POLS300,Research Methods in Political Science
POLS304,"Classical Political Theory: Greeks, Romans, and Christians"
POLS314I,American Politics and the Mass Media
POLS317,Polling and Public Opinion
POLS318,Political Campaigns and Elections
POLS319,Political Parties
POLS321,Congressional Politics
POLS322,Presidential Politics
POLS323,The Supreme Court
POLS326,African American Politics
POLS332I,Introduction to Civil Liberties and Civil Rights
POLS333A,Constitutional Law I
POLS333B,Constitutional Law II
POLS334,The Constitution and Defendants' Rights
POLS352I,"Ethnicity, Nationalism and Culture"
POLS370,Terrorism and Counter-Terrorism
POLS372I,Politics of the Global Economy
POLS375,War and Force in World Politics
POLS390,Readings in Political Science
POLS395,Internship
POLS396,Political Science Ambassadors
POLS397,Barbara Brown Springfield Internship
POLS398,Vince Demuzio Governmental Internship Program
POLS403,Philosophy of Politics
POLS405,Democratic Theory
POLS406,American Political Thought
POLS416,Senior Seminar in Political Science
POLS418,Political Communication
POLS419,Political Sociology
POLS435,Judicial Process and Behavior
POLS436,Administrative Law
POLS437,Jurisprudence (Theories of Law)
POLS438,Women and the Law
POLS439,Comparative Law and Courts
POLS455,Democratization
POLS456,Gender and Global Politics
POLS459,Russia and the Post-Soviet States
POLS460,European Politics
POLS466,Latin American Politics
POLS467,Middle East Politics
POLS475,International Law
POLS476,Religion and Politics
POLS477,American Foreign Policy
POLS480,Seminar in International Relations
POLS494A,Honors Research
POLS494B,Honors Research
PSM259,Public Safety Occupational Training
PSM301,Public Safety Management Research
PSM302,Ethics in Public Safety
PSM305,Personal Philosophy of Leadership
PSM316,Applications of Technical Writing
PSM332,Labor Relations for Fire and Emergency Services
PSM350,Readings in Public Safety Management
PSM360,Personnel Systems for Fire and Emergency Services
PSM365,Grant and Proposal Writing for Public Safety
PSM383,Data Interpretation
PSM387,Fiscal Aspects of Public Safety
PSM388,Political and Legal Foundations of Fire and Emergency Services
PSM390,Governmental Aspects of Public Safety
PSM398,Risk Reduction for Fire and Emergency Services
PSM401,Applications of Fire Research in Fire and Emergency Services
PSM402,Current Issues in Public Safety Management
PSM403,Emergency Medical Services Education
PSM406,Management of Emergency Services
PSM407,Emergency Services Public Information
PSM410,Organizational Response to Natural and Technological Events
PSM412,Fire Service Exercise and Evaluation
PSM416,Domestic Terrorism and Extremist Groups
PSM421,Professional Development
PSM450,Analytical Approaches to Public Fire Protection
PSYC102,Introduction to Psychology
PSYC102H,Honors Introduction to Psychology
PSYC202,Careers in Psychology
PSYC207,Peace Psychology--Harmony with Nature and Human Beings
PSYC211,Research Methods and Statistics
PSYC222,Effects of Recreational Drugs on Mind and Body
PSYC223,Diversity in the Workplace
PSYC233,Psychology of Gender in Diverse Context
PSYC237,Psychology of Crime
PSYC250,Lifespan Development
PSYC301,Child Psychology
PSYC302,Introduction to Neuroscience
PSYC303,Adolescence and Young Adulthood
PSYC304,Adulthood and Aging
PSYC305,Psychology of Personality
PSYC306,Positive Psychology and Human Strengths
PSYC307,Social Psychology
PSYC308,Psychology of Motivation
PSYC309,Psychology of Learning
PSYC310,Cognitive Psychology
PSYC311,Advanced Research Methods and Statistics
PSYC312,Sensation and Perception
PSYC314,The Brain and Emotion
PSYC320,Psychology of Work and Play
PSYC322,Human Resource Management
PSYC323,Organizational Psychology
PSYC328,Health Psychology
PSYC331,Psychopathology
PSYC333,Psychology of Women
PSYC334,Psychology of African American Experience
PSYC337,Introduction to Forensic Psychology
PSYC340,Introduction to Clinical and Counseling Psychology
PSYC389,Seminar: Selected Topics
PSYC391,Individual Project
PSYC392,Individual Project
PSYC393,Preprofessional Practicum
PSYC394,Undergraduate Practicum in the College Teaching of Psychology
PSYC402,Psychology and Medicine
PSYC405,Psychology and Law
PSYC407,Theoretical Issues in Learning
PSYC409,History and Systems of Psychology
PSYC410,Evolutionary Psychology
PSYC411,Applied Learning
PSYC415,Psychopharmacology
PSYC416,Recovery of Function Following Brain Damage
PSYC417,Neuroscience of Learning and Memory
PSYC419,Behavioral Genetics
PSYC420,Industrial/Organizational Psychology
PSYC421,Psychological Tests and Measurements
PSYC425,Psychology of Positive Parenting
PSYC431,Advanced Psychopathology
PSYC432,Psychopathology of Childhood
PSYC440,Advanced Personality
PSYC441,Helping Skills in Clinical and Counseling Psychology
PSYC443,Bilingualism
PSYC444,Second Language Acquisition
PSYC445,Psycholinguistics
PSYC451,Advanced Child Psychology
PSYC453,Advanced Topics in Developmental Psychology
PSYC461,Advanced Social Psychology
PSYC470,Psychology of Race and Racism
PSYC471,Judgment and Decision Making
PSYC480,Effective Correctional Practices
PSYC489,Seminar: Selected Topics
PSYC499A,Senior Honors in Psychology
PSYC499B,Senior Honors in Psychology
PTH107,Introduction to Physical Therapy Practice and Procedures
PTH123A,Physical Agents I Theory
PTH123B,Physical Agents I Application
PTH199,Independent Study
PTH203,Pathology
PTH204,Physical Therapist Assistant Practicum I
PTH205,Physical Therapy Science
PTH207,Human Neuromusculoskeletal Anatomy
PTH209,Functional Kinesiology for the Physical Therapist Assistant
PTH210A,Introduction to Therapeutic Exercise Theory
PTH210B,Introduction to Therapeutic Exercise Application
PTH212A,Physical Rehabilitative Theory
PTH212B,Physical Rehabilitative Application
PTH215,Physiologic Assessment for the Physical Therapist Assistant
PTH220A,Neurologic Therapeutic Exercise Theory
PTH220B,Neurologic Therapeutic Exercise Application
PTH230A,Advanced Therapeutic Exercise Theory
PTH230B,Advanced Therapeutic Exercise Application
PTH233A,Physical Agents II Theory
PTH233B,Physical Agents II Application
PTH234,Physical Therapist Assistant Practicum II
PTH299,Independent Study
PTH321A,Physical Therapist Assistant Clinical Internship
PTH321B,Clinical Internship
PTH322,Physical Therapist Assistant Seminar
RAD102,Introduction to Radiologic Technology and Radiographic Technique
RAD112,Radiographic Anatomy and Positioning
RAD112L,Radiographic Anatomy and Positioning Laboratory
RAD122,Seminar in Radiologic Sciences
RAD202,Radiographic Physics
RAD212,Special Radiographic Procedures
RAD222,Radiography Clinic I
RAD232,Selected Radiography Systems
RAD232L,Selected Radiography Systems Laboratory
RAD299,Individual Study
RAD312,Radiographic Pathology
RAD322,Radiographic Contrast and Sectional Anatomy
RAD329,Sectional Anatomy-Sonography
RAD332,Radiography Clinic II
RAD341,Fundamentals of Sonography
RAD342,Radiation Biology
RAD345,Introduction to Radiology and Diagnostic Imaging Management
RAD349,Fundamentals of Sonography
RAD349B,Fundamentals of Sonography
RAD349U,Fundamentals of Sonography
RAD352,Special Imaging Modalities
RAD355,Teaching Strategies in Radiology
RAD359C,OB/GYN Sonography II
RAD359U,OB & GYN Sonography I
RAD360,Fundamentals of Radiation Therapy
RAD364,Computed Tomography Technology
RAD369,Vascular Sonography
RAD370,Techniques and Applications of Radiation Therapy
RAD374,Sectional Anatomy and Imaging Applications
RAD379C,Abdominal Sonography II
RAD379U,Abdominal Sonography I
RAD380,Physics of Radiation Therapy
RAD384,Magnetic Resonance Imaging Technology
RAD389,Ultrasound Physics and Instrumentation
RAD390,Oncology Nursing
RAD394,MRI and CT Pathology
RAD399A,Clinical Practicum I (Lab)
RAD399B,Clinical Practicum II (Lab)
RAD399C,Clinical Practicum III (Lab)
RAD400,Radiation Dosimetry
RAD404,MRI and CT Clinical Internship I
RAD407,Patient Interactions and Management
RAD409A,Clinical Practicum IV (Clinic)
RAD409B,Clinical Practicum V (Clinic)
RAD409C,Clinical Practicum V
RAD410,Radiation Therapy Clinical Internship I
RAD414,Special Studies in MRI and CT
RAD415,Research Methods
RAD417,Imaging Procedures
RAD420,Special Problems in Radiation Therapy
RAD424,MRI and CT Clinical Internship II
RAD425A,Readings in Radiology Education
RAD425B,Readings in Radiology Management
RAD427,Sectional Anatomy & Pathology
RAD430,Radiation Therapy Clinical Internship II
RAD434,Seminar in MRI and CT
RAD435,Problems in Radiology Education and Management
RAD437,"Physics, Instrumentation and Cardiac Image Acquisition"
RAD440,Seminar in Radiation Therapy
RAD447,Cardiac-Interventional Clinical I
RAD457,Special Problems in Cardiac-Interventional Radiography
RAD459,Advanced Obstetric & Gynecology Sonography
RAD459A,Advanced Obstetric & Gynecology Sonography I
RAD459B,Advanced Obstetric & Gynecology Sonography II
RAD467,Cardiac-Interventional Clinical II
RAD476,Research Project
RAD477,Seminar in Cardiac-Interventional Radiography
RAD479,Advanced Abdominal Sonography
RAD479A,Advanced Abdominal Sonography I
RAD479B,Advanced Abdominal Sonography II
RAD489,Pediatric Sonography
RAD499,Sonography Seminar
REC200,Backpacking
REC203,Introduction to Mountain Biking
REC210,Leave No Trace Outdoor Ethics
REC220,Canoeing
REC221,Kayaking
REC222,Stand Up Paddle Boarding
REC223,Adaptive Paddlesports
REC224,Swift Water Canoeing
REC230,Land Navigation
REC240,Indoor Rock Climbing
REC241,Outdoor Rock Climbing
REC246,Introduction to Trail Building
REC255,Recreational Arts and Crafts
REC265,Introduction to Animal-Assisted Therapy
REC266,Adaptive Fitness & Sports
REC270,Equine Assisted Activities and Therapies
REC300,Introduction to Recreation
REC301,Leadership in Recreation
REC302,Recreation Program Design & Evaluation
REC303,Inclusive Recreation
REC305,Professional Development
REC306,Recreation Fieldwork 1
REC307,Recreation Fieldwork 2
REC330,Outdoor Recreation
REC332,Introduction to Outdoor Leadership
REC365,Administration of Recreation and Leisure Services
REC385,Readings in Recreation
REC386,Problems in Recreation
REC401,Fundamentals of Environmental Education
REC404,Foundations of Recreational Therapy
REC405,"RT Implementation: Cognitive, Intellectual, and Developmental Disabilities"
REC406,RT Implementation: Physical Disorders & Chronic Illness
REC407,RT Implementation: Psychiatric & Behavioral Disorders
REC423,Environmental Interpretation
REC425,Planning and Design of Recreational Facilities
REC426,Outdoor Adventure Land Based Pursuits
REC427,Outdoor Adventure Water Based Pursuits
REC428,Outdoor Adventure Challenge Based Pursuits
REC429,"Planning, Logistics, & Risk Management in Outdoor Recreation"
REC430,Outdoor Living Skills
REC431,Expedition Leadership
REC432,Environmental Issues and Ethics in Outdoor Recreation
REC433,Adventure Education
REC434,Wilderness First Responder
REC435,Advanced Outdoor Leadership
REC436,Introduction to Adventure Therapy
REC445,Outdoor Recreation Management
REC446,Backcountry and Wilderness Trail Stewardship
REC460,Administration of Recreational Therapy Services
REC461,Assessment and Documentation for Recreational Therapy
REC465,Human Resources for Recreation Professions
REC466,Community Recreation
REC467,Commercial Recreation
REC468,Campus Recreation
REC491,Internship in Recreation
REC493,Internship in Recreation Therapy
REHB205,Disability and Chronic Conditions
REHB205H,Disability and Chronic Disorders
REHB400,Introduction to Rehabilitation
REHB401,"Disability, Diversity and Society"
REHB401H,"Disability, Diversity and Society"
REHB405,Introduction to Aging and Rehabilitation
REHB407,Basic Practices in Rehabilitation
REHB421,Introduction to Career Counseling and Employment Services
REHB445B,Psychiatric Rehabilitation
